# HFSS Simulation of Ring-Absorber with UCDim = 20 mm
# Rout = 5 mm, width = 0.1 mm on top of 2 mm FR4 with eps_r = 4.2(1+0.02i)
#"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'"
6.85,0.986083538392662,0.985747455773304,0.985293571179634,0.987138228600421,0.987469722351375,0.98683003536245,0.988645270376663,0.989825649329728,0.990450835382715,0.990852264595465,0.992048851742978,0.992905676083505,-2.74251811869546,-2.78736680732441,-2.91894744575336,-3.12146955688891,2.86723516530447,2.50055625647277,2.04006551275166,1.51377073030778,0.914990953270428,0.247924193756602,-0.474855631669881,-1.2611261485064,0.985165670226795,0.98498901381025,0.985450760512265,0.984495630513958,0.984866823305963,0.985095439479643,0.985089681242134,0.984750331451918,0.984135784543673,0.983940204760467,0.984400300286441,0.979123627692872,-2.75047140220404,-2.78997121115029,-2.90460393766076,-3.11479498536969,2.89702735934377,2.56721732919651,2.13059148949038,1.63730918517461,1.08610566050304,0.485640945092408,-0.159843481936013,-0.842769752409945
6.875,0.986404671731675,0.986060102670623,0.985615737142546,0.987431292902896,0.987764597213407,0.987213615569296,0.98891761710099,0.990057330958991,0.990670385178531,0.991047122032388,0.992264222647348,0.99313767984109,-2.73777225547265,-2.78272746816879,-2.91468075456143,-3.11831799080309,2.86928667884736,2.50160481087301,2.03888581579591,1.51036970964239,0.909285698447658,0.239629762592645,-0.485860850773952,-1.27520663972742,0.985527637330405,0.985330027667453,0.985758288782481,0.984887305153735,0.985245691816129,0.98551079343864,0.985429443432259,0.985112668687099,0.984503438579537,0.984277493565731,0.984767555504214,0.978660682013757,-2.74551509211711,-2.78515883949999,-2.900326375677,-3.11098834642224,2.89980161006939,2.56893515274298,2.13053262809215,1.63553626425774,1.08249337196534,0.479967257010959,-0.16793421132041,-0.852835337128194
6.9,0.986709107458441,0.986356292908007,0.985920831729535,0.987709127868827,0.988043794391593,0.987573845030228,0.989175137550036,0.990276742511126,0.990877837102294,0.991231337800345,0.992466645710763,0.993359253314863,-2.73310594939905,-2.77817058001641,-2.91050244589265,-3.11523835263536,2.87126490105868,2.50255326782867,2.03763723063612,1.50691147405212,0.903523837856162,0.231280897772109,-0.496923999472432,-1.28933950718428,0.985870297723586,0.985652822522855,0.986049524581466,0.985257496030157,0.985603562648865,0.985900533686684,0.985749154832271,0.985454650459992,0.984849406639334,0.984596194617196,0.985112135423237,0.978275984177102,-2.74064876767493,-2.78043671904371,-2.89613447890699,-3.10727805104561,2.90248078703419,2.57053992311186,2.13038056721837,1.63367106173423,1.07878124150787,0.474194546725697,-0.17612947674706,-0.862841576513871
6.925,0.986997942050184,0.986637263643149,0.98621027125688,0.987972716912912,0.98830834461711,0.987912534629766,0.989418849220593,0.990484676517055,0.991074044314893,0.991405865183436,0.992657082247207,0.99357114251054,-2.72851477393341,-2.77369158266694,-2.90640748891367,-3.11222662914286,2.87317398698555,2.50340805960835,2.03632377770329,1.50339930511139,0.897708684663898,0.222881228855836,-0.508041403937644,-1.30352102168298,0.986194958785843,0.985958805208214,0.986325832864263,0.985607685454395,0.985941897404127,0.986266682271941,0.986050414557468,0.985777677123081,0.985175327143765,0.984897861887408,0.985435735382181,0.978009538698218,-2.73586730932378,-2.77579973225208,-2.89202341067136,-3.10365844723531,2.90507052210777,2.57203894727313,2.13014092733159,1.63171915948225,1.07497548485628,0.468328510565985,-0.184422361901512,-0.872813535275113
6.95,0.987272182129219,0.986904151564801,0.986485351005174,0.988222963240929,0.988559193023503,0.988231320365172,0.989649682834123,0.990681859907576,0.991259790051221,0.991571570777223,0.992836404796214,0.993773973085401,-2.72399460135581,-2.76928622251063,-2.90239119578481,-3.10927907720469,2.87501780747663,2.50417511227853,2.03494919956145,1.49983626501086,0.891843328505001,0.214434138423686,-0.519209664855499,-1.31774772173896,0.98650281748846,0.986249264618113,0.986588464630568,0.985939227216883,0.986262030343179,0.986611068352223,0.986334690869345,0.986083026721505,0.985482696484857,0.985183898361328,0.985739895137236,0.977888444918504,-2.73116595385965,-2.77124311396189,-2.88798865767355,-3.10012428607108,2.90757604594583,2.57343896125795,2.12981894911062,1.62968575039347,1.07108188124367,0.462374396392949,-0.192806438372908,-0.882788766191757
6.975,0.987532753210201,0.987158002011746,0.986747256097176,0.988460697620132,0.988797207609071,0.988531683174434,0.989868490940437,0.990868960426446,0.991435794390861,0.99172924256384,0.993005406832378,0.99396825943,-2.71954157778009,-2.76495052650624,-2.89844919226822,-3.10639220152296,2.87679997311497,2.50485989462987,2.03351698476164,1.49622521487971,0.885930654822436,0.20594278266061,-0.530425631782241,-1.33201639281901,0.986794971465448,0.986525382699769,0.986838566832949,0.986253359764772,0.986565181449344,0.986935349833666,0.986603332669881,0.986371867527152,0.98577288367128,0.98545557143691,0.986026015752292,0.977923405372562,-2.72654026377384,-2.76676242099949,-2.88402600250404,-3.09667068651785,2.910002223177,2.5747461853183,2.12941952675531,1.62757567285434,1.06710581347415,0.45633704229027,-0.201275717489313,-0.892810405998115
7,0.987780507462067,0.987399777038728,0.986997071112037,0.988686685283722,0.989023186737956,0.988814966182365,0.990076055526868,0.991046592323599,0.991602720217778,0.991879597031155,0.993164811248554,0.994154412980352,-2.71515210062198,-2.76068077874292,-2.89457739133429,-3.10356273449085,2.8785238557806,2.50546746156332,2.03203038928174,1.49256883131867,0.879973362270732,0.197410109783952,-0.541686380290245,-1.34632404953821,0.987072428803608,0.986788244154325,0.987077191135786,0.986551217829334,0.986852467943568,0.98724103217267,0.986857579685886,0.986645269095811,0.986047143174955,0.985714026460895,0.986295374364089,0.97810905033512,-2.72198609969415,-2.76235350488519,-2.88013149893766,-3.09329310384693,2.91235358394832,2.57596637281748,2.12894723771465,1.62539344170804,1.06305230382067,0.450220911243166,-0.209824607086563,-0.902919698183266
7.025,0.988016230608985,0.987630362565767,0.987235788604854,0.988901632077793,0.989237865802511,0.989082389742025,0.990273094763053,0.991215321419392,0.991761178473078,0.992023285465951,0.993315277785865,0.994332749994949,-2.71082279824741,-2.75647349929625,-2.89077196942178,-3.10078761798539,2.88019260811202,2.5060024926513,2.03049245583159,1.48886962134445,0.873973978398503,0.188838876565735,-0.552989191555716,-1.36066792041895,0.987336116717741,0.987038845019799,0.987305301678307,0.986833842708138,0.987124914460148,0.987529484754493,0.98709857152041,0.986904212042551,0.986306626221812,0.985960298658215,0.986549137118524,0.978427463623795,-2.7174995955649,-2.75801248726529,-2.87630144970699,-3.08998730125088,2.91463435225976,2.57710485365936,2.12840636927695,1.62314327611209,1.05892604626026,0.44403012228936,-0.218447872560276,-0.91315015378167
7.05,0.988240648077323,0.98785057472839,0.987464316676626,0.98910618994422,0.989441923152198,0.989335064587918,0.99046026899266,0.991375669618033,0.991911732790164,0.992160899531944,0.993457409556487,0.994503498997847,-2.70655051155996,-2.7523254251248,-2.88702934505116,-3.09806398687326,2.88180918110168,2.50646932648615,2.02890603126666,1.48512993592099,0.867934873801938,0.180231663170595,-0.56433153408942,-1.37504543485483,0.987586889253112,0.987278100281754,0.987523781973597,0.987102191376926,0.987383462057936,0.987801955195791,0.987327355721092,0.987149596701986,0.98655239073334,0.986195323674315,0.986788370528348,0.978853282688474,-2.71307713625498,-2.75373573776317,-2.87253238647455,-3.08674932428159,2.91684847146165,2.57816657294791,2.12780094240091,1.62082912465285,1.05473143548254,0.437768478561269,-0.227140601634987,-0.923524546630978
7.075,0.988454430480943,0.988061165530259,0.987683485719211,0.989300961820159,0.989635985379677,0.989574003367428,0.990638186067576,0.991528118937576,0.992054903589153,0.992292976227563,0.993591758782866,0.994666808058308,-2.70233227731628,-2.74823349278556,-2.88334615952852,-3.09538915404353,2.88337634003103,2.50687199134111,2.02727378232246,1.4813519822313,0.86185827491616,0.171590886501821,-0.57571104735255,-1.38945421195025,0.987825534137458,0.987506850637398,0.987733441057283,0.987357144581067,0.987628976217087,0.988059581863675,0.987544894993207,0.987382250816095,0.986785410095351,0.986419946917115,0.987014051464358,0.979358679176962,-2.70871533732251,-2.74951985398054,-2.86882105176139,-3.08357547778894,2.91899962724027,2.57915612547069,2.12713473311479,1.61845468803098,1.05047259305043,0.431439492583705,-0.23589817235477,-0.934054679398375
7.1,0.988658198524671,0.988262827886005,0.987894054442787,0.989486506023919,0.989820632042298,0.989800130775343,0.990807406106762,0.991673115114681,0.992191171697063,0.992420002304966,0.993718831858362,0.994822752047899,-2.69816531298426,-2.74419482277314,-2.87971925951011,-3.09276059680415,2.88489667892545,2.5072142325961,2.02559820985533,1.47753783482484,0.855746275590385,0.162918812223702,-0.587125527034508,-1.40389205092991,0.988052778887692,0.987725868521473,0.987935018984013,0.987599514035111,0.987862253949941,0.988303404858606,0.987752073666489,0.987602936372011,0.987006580904891,0.986634931858004,0.9872270759604,0.979917137178806,-2.70441102669896,-2.74536164341303,-2.8651643826193,-3.0804623050786,2.92109126837545,2.58007778651743,2.12641129176814,1.61602343959258,1.04615339104337,0.425046409144445,-0.244716223858288,-0.944743041089415
7.125,0.988852527395117,0.988456200130467,0.98809671527864,0.989663340187796,0.989996399886629,0.990014292482075,0.990968445750631,0.991811070834557,0.992320981551353,0.992542418220278,0.993839093818728,0.99497133998684,-2.69404700298065,-2.74020670531175,-2.87614568122565,-3.09017594449829,2.88637263368748,2.50749953731856,2.02388166175243,1.47368944575926,0.849600847574661,0.154217565607551,-0.598572911799037,-1.41835692283178,0.988269296262195,0.987935863487588,0.988129191756796,0.98783004884111,0.988084030136853,0.988534375670928,0.987949703509531,0.987812355695143,0.987216729824908,0.986840967428251,0.987428266985675,0.980505700420831,-2.70016122808449,-2.74125810707358,-2.86155949585936,-3.0774065690426,2.92312662551819,2.58093553947489,2.12563396038288,1.61353864394597,1.04177747347139,0.41859222601464,-0.25359062954964,-0.955585296210227
7.15,0.989037950698964,0.98864187006059,0.988292099237687,0.989831944790464,0.990163786634713,0.990217263017322,0.991121781972189,0.991942368629825,0.992444744036979,0.992660621675636,0.993952972300842,0.995112522562562,-2.68997488614459,-2.73626658744869,-2.87262263618263,-3.08763296721366,2.88780649404794,2.50773115633685,2.02212634465369,1.46980865384125,0.843423850030439,0.145489141330885,-0.610051271330317,-1.4328469632143,0.988475709137296,0.988137487026326,0.988316575762979,0.988049441221172,0.988294983182326,0.988753365689411,0.988138528972491,0.988011156888414,0.987416619658147,0.987038674627864,0.987618381315439,0.981105887060095,-2.69596314587181,-2.7372064246417,-2.85800367467198,-3.07440523504701,2.92510872820586,2.58173310057986,2.12480588831942,1.6110033738752,1.03734827571321,0.412079712761463,-0.262517472316055,-0.966572790458993
7.175,0.989214964001101,0.988820378567823,0.988480780294542,0.989992766334802,0.990323254382997,0.990409752747109,0.99126785549803,0.992067363486373,0.9925628390008,0.992774970805178,0.994060861054075,0.995246199874347,-2.68594664431998,-2.73237206131614,-2.8691474981953,-3.08512956547259,2.88920041445772,2.50791212409908,2.02033433461161,1.46589719305893,0.837217038163556,0.136735412343598,-0.621558795532318,-1.44736046562462,0.988672594876148,0.988331336890558,0.988497731780998,0.988258331646809,0.988495740073998,0.988961173714127,0.988319231928109,0.988199938696179,0.987606954736452,0.987228612447566,0.987798115612182,0.981703686982717,-2.6918141514377,-2.73320394097864,-2.85449435649282,-3.07145545538708,2.92704042030591,2.5824739411618,2.12393004644606,1.60842052573524,1.0328690422004,0.405511427865537,-0.271493021475309,-0.977694628114948
7.2,0.98938402800822,0.988992222911356,0.988663279357657,0.990146220211115,0.990475232658331,0.990592414061967,0.991407073885206,0.992186385189343,0.992675617481786,0.992885787050386,0.994163123060539,0.995372229429219,-2.68196009193435,-2.72852085344316,-2.86571779159973,-3.08266376080356,2.89055642402936,2.50804527657195,2.01850758679986,1.46195670028785,0.830982071066661,0.127958137901791,-0.633093784753162,-1.46189587559142,0.988860489249295,0.988517960989478,0.988673168613822,0.988457313436467,0.988686880915862,0.989158532603914,0.988492435971693,0.988379254860767,0.987788385708693,0.987411283190626,0.98796811181328,0.982289051175777,-2.68771177066019,-2.72924815386709,-2.85102912198528,-3.06855455514298,2.92892437405605,2.58316130766331,2.12300923997707,1.60579283349255,1.02834284254379,0.398889734329997,-0.280513711160548,-0.988939180462762
7.225,0.989545571437884,0.989157859676503,0.988840067878514,0.990292693280809,0.990620121169754,0.99076584687714,0.991539814294109,0.992299740438243,0.99278340369094,0.992993357764058,0.994260093312611,0.995490434385654,-2.67801316647471,-2.72471081501334,-2.86233118053267,-3.08023368710615,2.8918764356243,2.50813326740135,2.01664794436864,1.45798872234287,0.824720518847641,0.11915897085794,-0.64465464092235,-1.4764517849235,0.98903988995858,0.988697860904936,0.988843346397858,0.988646936883499,0.988868942997798,0.989346115170303,0.988658710333051,0.988549618030729,0.987961513799418,0.987587137269485,0.988128961907382,0.982855178712495,-2.68365367253604,-2.72533670285027,-2.84760568502568,-3.06570001928905,2.93076310284929,2.5837982396899,2.12204612012441,1.60312288155499,1.02377258627542,0.392216813945521,-0.289576119868629,-1.00029506429219
7.25,0.989699993607971,0.989317707456914,0.989011571145803,0.990432546211148,0.990758292289932,0.990930603531407,0.99166642599226,0.992407714756491,0.992886496771012,0.993097938577227,0.994352081289527,0.995600612014316,-2.67410391977193,-2.720939912975,-2.85898545916559,-3.07783758273095,2.89316225417149,2.50817858252861,2.01475714653368,1.4539947224407,0.818433869112044,0.110339464286337,-0.65623985950226,-1.49102692611445,0.989211259809506,0.988871495076879,0.989008679629943,0.9888277129685,0.989042424455329,0.989524539414199,0.988818573446583,0.988711503272082,0.988126894600932,0.987756577542075,0.988281212170055,0.983397789313902,-2.67963765878751,-2.72146735905973,-2.84422188358891,-3.06288948092662,2.9325589728946,2.584387586309,2.12104319469139,1.600413116519,1.01916103635991,0.385494680356608,-0.298676950909999,-1.01175170388726
7.275,0.989847666777319,0.989472149294674,0.989178171304941,0.990566115588043,0.990890093295947,0.991087193159197,0.991787232619538,0.992510574217647,0.99298517236279,0.993199755558848,0.994439373169263,0.995702542319094,-2.67023051001495,-2.71720622192126,-2.85567854279715,-3.07547378320489,2.89441558429314,2.50818355343187,2.01283683597579,1.4499760861303,0.812123532859497,0.101501077513651,-0.667848022167401,-1.50562016667632,0.989375029571508,0.989039281698986,0.989169539949764,0.989000116703175,0.989207787566669,0.989694373188429,0.988972496220115,0.988865351227325,0.988285041453397,0.987919963244056,0.988425366919014,0.983914476660286,-2.67566165435999,-2.71763801593325,-2.84087567144427,-3.06012071052514,2.9343142138694,2.58493202079088,2.12000283772123,1.59766585794742,1.01451082161252,0.378725191057325,-0.307813013504224,-1.02329960017043
7.3,0.989988938264513,0.989621534908299,0.989340210138066,0.990693715830572,0.991015848395406,0.991236085600246,0.991902534241525,0.992608567007824,0.993079684002007,0.993299007194394,0.994522233807114,0.995795996738377,-2.66639119442474,-2.71350791666613,-2.85240845971849,-3.07314071453984,2.89563803730511,2.50815036914138,2.01088856561939,1.44593412674212,0.805790849847586,0.0926451816168702,-0.679477790135077,-1.52023050324915,0.98953160056075,0.989201601360451,0.989326258710351,0.989164590146885,0.989365461728068,0.98985613835809,0.989120905038068,0.989011570961268,0.988436428460641,0.988077613565892,0.988561891840508,0.984404177369772,-2.67172369872291,-2.71384668073546,-2.8375651105805,-3.05739160606981,2.93603092866654,2.58543405396061,2.11892729830101,1.59488330827882,1.00982444814653,0.371910058430187,-0.316981204264751,-1.03493041161593
7.325,0.990124132368666,0.989766182735012,0.989497991635361,0.99081564092805,0.991135860560851,0.991377714902534,0.992012609214408,0.992701924841437,0.993170264368588,0.993395866206191,0.994600908508379,0.995880746826328,-2.66258432252556,-2.70984326545079,-2.84917334377436,-3.070836887069,2.89683113765216,2.50808108715954,2.00891380485095,1.44187009040211,0.79943709347069,0.0837730644441934,-0.691127898080109,-1.53485705536081,0.989681346975814,0.989358799465553,0.989479129365335,0.989321545131931,0.989515846143496,0.990010314521235,0.989264184530396,0.989150542527834,0.988581493183344,0.98822981091725,0.988691216930532,0.984866757102763,-2.66782193789623,-2.71009146680286,-2.83428836428774,-3.05470018402486,2.9377111023274,2.58589604631043,2.11781870860998,1.59206756195839,1.00510430996057,0.365050859928993,-0.326178488809268,-1.0466369244854
7.35,0.990253552113235,0.989906381810676,0.989651784384682,0.99093216601817,0.991250413192576,0.991512482466761,0.992117715881931,0.992790864245475,0.993257126407963,0.993490481235507,0.994675624619001,0.995956572797882,-2.65880832995742,-2.70621062372076,-2.84597142755166,-3.06856088976159,2.89799632883185,2.50797764340072,2.00691394523152,1.43778516065087,0.793063475196273,0.0748859352084546,-0.702797148573985,-1.54949905874076,0.989824618013071,0.989511188458849,0.989628409698084,0.989471365729157,0.989659312260051,0.990157342344246,0.989402680134945,0.989282619287765,0.988720639046201,0.988376803915843,0.988813739087704,0.985302699760852,-2.6639546171329,-2.70637058644369,-2.83104369083152,-3.05204457103195,2.93935661024252,2.58632021900388,2.11667909129188,1.58922061387088,1.00035269876549,0.358149047495295,-0.335401883217216,-1.05841296502478
7.375,0.99037748083146,0.990042393507959,0.989801823803163,0.991043548822413,0.991359771627717,0.991640759874231,0.99221809412249,0.992875587725594,0.99334046434256,0.993582978403999,0.994746592955136,0.996023271809976,-2.65506173277981,-2.70260842842128,-2.84280103613415,-3.0663113849713,2.89913497885515,2.50784186125272,2.00489030575191,1.43368046270477,0.786671148596622,0.0659849286976154,-0.714484406995615,-1.56415585812255,0.989961739785293,0.989659049880457,0.989774323914775,0.989614410481609,0.989796205976846,0.990297626559376,0.989536700477735,0.989408130003481,0.988854237491143,0.988518810133032,0.988929824388175,0.985712880717099,-2.66012007419561,-2.7026823444302,-2.82782943766072,-3.04942299627167,2.94096922569235,2.58670866388839,2.11551036622223,1.58634436714789,0.995571813141959,0.351205956288301,-0.344648435032449,-1.07025328691745
7.4,0.990496183609896,0.990174453150988,0.989948314231496,0.991150030953217,0.991464184511295,0.991762891434713,0.992313966762251,0.992956284825884,0.993420454590195,0.993673462769925,0.994814009090034,0.996080665845534,-2.6513431222218,-2.69903519276321,-2.83966058136806,-3.0640871035789,2.9002483852867,2.50767545984942,2.00284413767391,1.42955706739161,0.780261213010381,0.0570711091421913,-0.726188596866734,-1.5788268995017,0.990093017064354,0.989802636273068,0.989917064620691,0.989751014430705,0.989926849651628,0.990431538666054,0.989666519592833,0.989527380734132,0.988982629904849,0.988656018624453,0.989039810067076,0.986098405306903,-2.65631673317208,-2.69902513202723,-2.82464403609693,-3.04683378442403,2.94255062679322,2.58706335261952,2.11431435673426,1.58344064041448,0.990763767111979,0.344222812799428,-0.353915203475121,-1.0821534536644
7.425,0.990609908604706,0.990302771522657,0.990091430909085,0.991251839105695,0.99156388504322,0.991879196486064,0.992405540868329,0.993033133092797,0.993497256604925,0.993762019692709,0.994878054514449,0.996128609066552,-2.64765115983807,-2.69548950141664,-2.83654855658943,-3.06188684049318,2.90133777990346,2.50748006163445,2.00077662899626,1.42541599479017,0.773834716864688,0.0481454737755229,-0.737908695570201,-1.59351172184763,0.990218734866482,0.989942172959708,0.990056794696733,0.989881490956424,0.990051543926589,0.990559419372472,0.989792379000987,0.989640656551165,0.989106129345439,0.988788592270387,0.989144006225209,0.986460496354425,-2.65254309877956,-2.69539742150718,-2.82148599645825,-3.04427534917056,2.94410240290661,2.58738614498889,2.11309279536078,1.58051117453388,0.985930598201357,0.337200742415069,-0.363199238480427,-1.09410972659612
7.45,0.990718888243684,0.990427536278829,0.990231321845911,0.991349186145265,0.99165909211356,0.991989971473466,0.992493008934353,0.993106298952474,0.993571013654972,0.993848716117811,0.994938897684985,0.9961669945081,-2.64398457303482,-2.69197000609348,-2.83346353176849,-3.05970945047812,2.90240433300634,2.50725719928644,1.99868890858047,1.42125821760022,0.767392660686278,0.0392089561193468,-0.749643730413891,-1.60820994829871,0.990339159896376,0.99007785970907,0.990193649090863,0.990006133450503,0.990170569392245,0.990681580809497,0.989914489664072,0.989748223092227,0.989225022090258,0.988916669947496,0.989242697273918,0.986800417666251,-2.64879775111376,-2.69179776110577,-2.81835390357481,-3.04174618718644,2.94562606056394,2.58767879653771,2.11184732914358,1.57755763890357,0.981074275065205,0.33014077648462,-0.372497558119462,-1.10611896363574
7.475,0.990823340325614,0.990548913282127,0.990368109605007,0.991442272101342,0.991750011337094,0.992095491832649,0.992576549969399,0.993175938509778,0.993641853551512,0.993933601792387,0.994996694973171,0.996195759996052,-2.64034215093273,-2.68847542148447,-2.83040414903117,-3.05755384427749,2.90344915741597,2.50700832206856,1.99658204996757,1.41708466426661,0.760935999827231,0.0302624290238413,-0.761392775006915,-1.62292127689816,0.990454541864734,0.990209872303234,0.99032773653743,0.990125216839407,0.990284188106033,0.990798308545366,0.990033033830348,0.989850327969148,0.989339569024076,0.989040368550837,0.989336143124996,0.987119423416319,-2.6450793408024,-2.68822477037829,-2.81524641265746,-3.03924487257693,2.94712302895374,2.58794296552916,2.1105795245571,1.57458163735116,0.97619670474424,0.323043858944629,-0.381807123875597,-1.11817853063481
